areakey,zonei,lat,lon,osgb36_east,osgb36_north,area
E02002898,2948,52.934307,-1.1782058,455229.62,337710.12,5212766.5
E02002899,2949,52.94304,-1.1950147,454089.1,338668.6,2877492
E02002901,2950,52.921005,-1.1616563,456359.1,336243.5,2047163
E02002902,2951,52.90977,-1.1729404,455614.9,334985.1,2857597.2
E02002903,2952,52.904736,-1.1970541,453999.7,334406.5,2768452.8
E02002904,2953,52.897366,-1.1759387,455429.12,333602.75,1281929.1
E02002905,2954,52.315987,-2.8272219,343616.53,268942.8,228766130
E02002906,2955,52.23004,-2.7669663,347622.28,259339.39,7012242
E02002907,2956,52.208134,-2.7449756,349099,256887.11,28328288
E02002908,2957,52.221153,-2.753684,348519.06,258341.36,230468660
E02002909,2958,52.181053,-2.5175598,364615.75,253740.17,213449980
E02002910,2959,52.17228,-2.9977875,331770.97,253107.25,210052900
E02002911,2960,52.12281,-2.8189762,343935.8,247452.48,144843580
E02002912,2961,52.101803,-2.6646495,354478.94,245007.97,53495016
E02002913,2962,52.09954,-2.4034977,372363.44,244624.9,78683440
E02002914,2963,52.070023,-2.739108,349343.47,241523.16,5632429.5
E02002915,2964,52.083836,-2.708996,351422.25,243038.6,14377593
E02002916,2965,52.056984,-2.7086549,351416.47,240052.22,3199887
E02002917,2966,52.056805,-2.7383964,349377.3,240052.45,2692197
E02002918,2967,52.053383,-2.6849287,353039.3,239636.33,1968385.9
E02002919,2968,52.040356,-2.718211,350743.06,238209.19,2977059.5
E02002920,2969,52.04405,-2.8333457,342851.66,238704.44,36835892
E02002921,2970,52.040447,-2.7331142,349721.06,238229.81,1643774.1
E02002922,2971,52.041233,-2.5504563,362248.8,238206.31,152458300
E02002923,2972,52.034527,-2.4109733,371810.5,237397.2,46064824
E02002924,2973,52.0191,-2.9815469,332651.2,236056.83,276084350
E02002925,2974,51.966953,-2.7489543,348550.56,230067.56,225545420
E02002926,2975,51.914642,-2.574754,360471.16,224141.06,8945793
E02002927,2976,51.905098,-2.6002805,358706.84,223093.73,206206560
E02002928,2977,52.77535,-2.374006,374772.3,319778.53,2194056.8
E02002929,2978,52.77198,-2.446617,369872.22,319431.75,98629730
E02002930,2979,52.76586,-2.3733563,374810.66,318723.06,1939771.9
E02002931,2980,52.729725,-2.4245546,371332.78,314722.75,25086136
E02002932,2981,52.720093,-2.439625,370308.62,313657.75,3688114
E02002933,2982,52.713158,-2.5262454,364452.88,312925.5,2469237
E02002934,2983,52.715492,-2.5029924,366025.38,313173.88,3290213.8
E02002935,2984,52.711544,-2.4555552,369226.72,312713.56,2600873.5
E02002936,2985,52.714184,-2.474644,367939.22,313015.5,6392750
E02002937,2986,52.719223,-2.5670717,361700.44,313620.9,97068950
E02002938,2987,52.6983,-2.5027206,366030.38,311261.53,2473785.8
E02002939,2988,52.696777,-2.5227141,364678.2,311101.94,2301871.8
E02002940,2989,52.69762,-2.4402075,370254,311158.34,1845806.6
E02002941,2990,52.69352,-2.4634624,368679.7,310712.3,4793598
E02002942,2991,52.6905,-2.420161,371603.97,310357.97,4278593.5
E02002943,2992,52.669724,-2.4744747,367918.06,308070.44,8306473.5
E02002944,2993,52.66843,-2.45764,369055.44,307919.2,3240027.5
E02002945,2994,52.667706,-2.4280224,371057.62,307826,6322791
E02002946,2995,52.654007,-2.462757,368699.12,306316.94,3021555.5
E02002947,2996,52.651047,-2.4393063,370283.34,305977.84,1528440.8
E02002948,2997,52.639313,-2.4687104,368285.8,304685.06,1429632.8
E02002949,2998,52.6363,-2.4542842,369259.8,304343.97,2664147
E02002950,2999,52.6359,-2.4329405,370703.8,304290.47,4747104
E02002951,3000,53.08244,-2.191033,387205.2,353888.16,4095433.5
E02002952,3001,53.072075,-2.2181633,385384.56,352740.4,4190917.2
E02002953,3002,53.065,-2.181169,387860.94,351946.5,1714200.5
E02002954,3003,53.067383,-2.161591,389173.34,352208.62,5609627.5
E02002955,3004,53.05681,-2.2113,385839.34,351041.06,2472141
E02002956,3005,53.059074,-2.1907425,387217.72,351289.06,2256552.5
E02002957,3006,53.053062,-2.1380782,390745.62,350612.47,3654735.5
E02002958,3007,53.04924,-2.1666436,388830.12,350191.06,1914853.9
E02002959,3008,53.04366,-2.2005107,386558.3,349576.3,2982206.8
E02002960,3009,53.03828,-2.1555347,389572.06,348970.28,1422946.2
E02002961,3010,53.03915,-2.1795142,387964.62,349070.84,2633250.2
E02002962,3011,53.0358,-2.1379647,390749.56,348692.38,2958996.8
E02002963,3012,53.030605,-2.1636388,389026.78,348118.06,1157969.4
E02002964,3013,53.019424,-2.1379178,390749.2,346870.47,3671655.5
E02002965,3014,53.024574,-2.1883402,387368.62,347451.28,3950204
E02002966,3015,53.01411,-2.165012,388930.5,346283.44,3867680.8
E02002967,3016,53.01018,-2.1197662,391964.97,345840.38,3745514.5
E02002968,3017,53.00937,-2.202221,386432.9,345762.56,2806256.8
E02002969,3018,53.001713,-2.185773,387534.22,344907.6,1970585
E02002970,3019,52.99841,-2.1615548,389158.47,344536.3,3147273
E02002971,3020,52.999733,-2.1402528,390588.28,344680.6,1599137.5
E02002972,3021,52.992153,-2.1272101,391462.03,343835.9,2037662.5
E02002973,3022,52.99108,-2.1955895,386872.28,343726.97,3524625.2
E02002974,3023,52.98996,-2.0991347,393346.03,343589.12,1977110.8
E02002975,3024,52.992016,-2.1137974,392362.22,343819.06,1753395.6
E02002976,3025,52.98366,-2.1626565,389080.8,342896.06,2489808.5
E02002977,3026,52.983418,-2.1433852,390374.47,342866.16,1860648
E02002978,3027,52.98052,-2.0925937,393783.72,342538.06,1381559.9
E02002979,3028,52.98027,-2.1263645,391516.47,342514,925098
E02002980,3029,52.97586,-2.191862,387117.94,342033.4,3559394.2
E02002981,3030,52.96978,-2.1143384,392321.97,341345.97,3657577.8
E02002982,3031,52.96781,-2.162217,389106.34,341132.84,3458621.2
E02002983,3032,52.968655,-2.0947297,393638.56,341218.66,1949148
E02002984,3033,52.960533,-2.1806989,387863.16,340326.56,3051757.2
E02002985,3034,51.419872,-2.5110457,364467.72,169086.58,5291601.5
E02002986,3035,51.40548,-2.50421,364932,167483.1,1993599.4
E02002987,3036,51.40735,-2.481991,366478.7,167680.42,4857729
E02002988,3037,51.399834,-2.343187,376128.22,166790.12,1741475.2
E02002989,3038,51.39925,-2.3878112,373023.88,166740.73,1973760.8
E02002990,3039,51.392624,-2.3496962,375671.66,165990.81,869315.7
E02002991,3040,51.395054,-2.367,374469.16,166266.8,3755697.5
E02002992,3041,51.389473,-2.395855,372458.5,165656.75,1864091
E02002993,3042,51.3857,-2.3741827,373964.2,165229.17,1296500.8
E02002994,3043,51.374207,-2.3537602,375379.03,163944.05,82727750
E02002995,3044,51.379463,-2.4011621,372083.16,164545.62,1545007.8
E02002996,3045,51.376015,-2.3421144,376190.47,164141.47,6286356
E02002997,3046,51.37884,-2.3819852,373417.3,164469.2,937429.25
E02002998,3047,51.37167,-2.3772361,373743.7,163670.25,961924.1
E02002999,3048,51.37066,-2.395226,372490.97,163564.06,1348905.5
E02003000,3049,51.370144,-2.4856691,366195.5,163544.81,46578388
E02003001,3050,51.365112,-2.366856,374462.53,162937.03,2063740.1
E02003002,3051,51.362106,-2.341364,376235.5,162594.47,2731998
E02003003,3052,51.360355,-2.3808706,373484.22,162413.4,1299250.1
E02003004,3053,51.353783,-2.5478637,361852.94,161756.14,35067888
E02003005,3054,51.339146,-2.6200123,356815.6,160168.4,76883040
E02003006,3055,51.343647,-2.425553,370362.7,160572.31,40429248
E02003007,3056,51.307785,-2.50716,364651.72,156620.58,14933003
E02003008,3057,51.29299,-2.444252,369026.3,154947.25,6121006
E02003009,3058,51.293,-2.4782884,366653.28,154963.11,3073611.2
E02003010,3059,51.283585,-2.4631226,367704.06,153909.27,2386185.2
E02003011,3060,51.280415,-2.4880278,365964.97,153568.06,2104382.5
E02003012,3061,51.50856,-2.6232135,356752.84,179009.19,3470261.2
E02003013,3062,51.506012,-2.5976243,358526.25,178711.17,2769991.8
E02003014,3063,51.513733,-2.667238,353703.1,179611.4,10860684
E02003015,3064,51.495686,-2.5884964,359150.47,177557.48,1541861.1
E02003016,3065,51.495323,-2.5717053,360315.7,177508.33,1075912.2
E02003017,3066,51.492756,-2.611627,357542.2,177244.9,1381672.6
E02003018,3067,51.492157,-2.649296,354926.72,177200.95,2739429.2
E02003019,3068,51.50406,-2.6897013,352134.3,178549.95,7406499.5
E02003020,3069,51.492573,-2.625058,356609.66,177232.6,2530842.5
E02003021,3070,51.487553,-2.5792384,359785.94,176648.23,1078293.4
E02003022,3071,51.487133,-2.601763,358221.78,176613.94,1276984.4
E02003023,3072,51.487457,-2.5383604,362623.8,176615.81,2553380
E02003024,3073,51.484543,-2.5251296,363540.06,176285.11,1731549.8
E02003025,3074,51.484364,-2.561963,360982.56,176284.38,3210003.5
E02003026,3075,51.47656,-2.6317515,356129.66,175455.88,4528846.5
E02003027,3076,51.48018,-2.5875316,359203.6,175832.72,1526591.8
E02003028,3077,51.477394,-2.6072228,357833.75,175534.39,1265568.9
E02003029,3078,51.4754,-2.5164506,364135.47,175263.86,1015504.6
E02003030,3079,51.474552,-2.5471764,362001.03,175185.17,1733999.9
E02003031,3080,51.472538,-2.5892684,359076.16,174983.9,1224178.8
E02003032,3081,51.471405,-2.5292192,363245.56,174826.4,1697865.4
E02003064,3082,51.404995,-2.59317,358744.4,167475.48,2093610
E02003065,3083,51.486572,-2.7697542,346558.25,176660.92,2606294.8
E02003066,3084,51.479042,-2.7955325,344759.47,175842.66,2596270.2
E02003067,3085,51.475975,-2.7665489,346768.44,175480,3457520.5
E02003068,3086,51.470974,-2.6749978,353120.84,174861.66,18085800
E02003069,3087,51.440052,-2.8330047,342108.2,171536.08,6767836.5
E02003070,3088,51.450775,-2.7303293,349255.66,172652.25,60597516
E02003071,3089,51.435143,-2.8571758,340421.97,171009.47,1938171.1
E02003072,3090,51.424847,-2.7839353,345500.25,169807.34,9467805
E02003073,3091,51.427105,-2.7537737,347599.66,170036.45,2480064.5
E02003074,3092,51.423374,-2.8652067,339848.34,169707.27,4082804.8
E02003075,3093,51.408783,-2.7160568,350201.7,167972.95,27837950
E02003076,3094,51.3993,-2.832884,342065.06,167004.25,35673112
E02003077,3095,51.37394,-2.694835,351640.84,164084.27,52745216
E02003078,3096,51.372654,-2.865668,339749.7,164067.42,38412044
E02003079,3097,51.368275,-2.9172316,336154.84,163624.2,1944626.1
E02003080,3098,51.35939,-2.9267201,335481.9,162644.8,2060494.5
E02003081,3099,51.35761,-2.946338,334113.6,162464.14,2708458.8
E02003082,3100,51.35485,-2.9803357,331742.53,162188.47,3117609.2
E02003084,3101,51.34565,-2.9670146,332656.53,161152.89,2021930.9
E02003085,3102,51.336155,-2.962195,332978.3,160092.66,1956957.8
E02003086,3103,51.331955,-2.9774044,331912.72,159639.61,1897972
E02003087,3104,51.319633,-2.9156954,336194.25,158213.92,32527544
E02003088,3105,51.32875,-2.789389,345006.1,159125.7,39344008
E02003089,3106,51.320744,-2.9696414,332437,158385.95,3264828
E02003090,3107,51.62406,-2.4925528,365906.34,191784.62,21391186
E02003091,3108,51.59354,-2.4931378,365842.94,188390.77,13933451
E02003092,3109,51.59245,-2.4339464,369942.06,188243.48,56634368
E02003093,3110,51.609768,-2.5549467,361575.5,190226,73900550
E02003094,3111,51.547844,-2.611975,357569.25,183371.12,44460192
E02003095,3112,51.5563,-2.4085727,371677.16,184213.5,5144102
E02003096,3113,51.546513,-2.4207048,370829.88,183129.39,1270430.8
E02003097,3114,51.54562,-2.3917482,372837.1,183019.25,5062146.5
E02003098,3115,51.53726,-2.5444539,362241.97,182156.9,2776886
E02003099,3116,51.53568,-2.4203806,370845.44,181924.52,1967994.8
E02003100,3117,51.53326,-2.575549,360082.03,181729.06,4337961
E02003101,3118,51.53329,-2.550086,361848.06,181718.6,1746794
E02003102,3119,51.540432,-2.4976442,365490.62,182486.69,8448784
E02003103,3120,51.52757,-2.4215624,370758.28,181023.23,1363679.9
E02003104,3121,51.523487,-2.5509796,361777.88,180629.03,1812360.4
E02003105,3122,51.525387,-2.509869,364631.22,180819.6,7531663
E02003106,3123,51.50695,-2.5343878,362915.44,178781.42,10061302
E02003107,3124,51.51092,-2.5718038,360322.38,179242.6,4067503.2
E02003108,3125,51.501,-2.4526703,368582.22,178081.73,31783782
E02003109,3126,51.498245,-2.500055,365291.38,177796.84,1488799.9
E02003110,3127,51.494263,-2.4787536,366767,177344.1,3414327
E02003111,3128,51.489502,-2.504889,364949.16,176826.75,1502396.8
E02003112,3129,51.488605,-2.4890325,366049.28,176719.6,1177888.8
E02003113,3130,51.50496,-2.35328,375482.56,178483.84,170273650
E02003114,3131,51.478226,-2.4957662,365574,175568.55,1363999.8
E02003115,3132,51.47285,-2.5054274,364899,174975.2,1536194.9
E02003116,3133,51.465588,-2.4918625,365835.62,174161.1,1383516.5
E02003117,3134,51.457165,-2.5065365,364809.9,173231.66,1683495
E02003118,3135,51.455566,-2.4776165,366817.88,173040.44,3499378.8
E02003119,3136,51.446327,-2.4640386,367754.7,172006.64,3942644.5
E02003120,3137,51.442852,-2.5150433,364207.75,171644.14,3192185.8
E02003121,3138,51.43677,-2.4903514,365919.12,170955.95,4790797
E02003122,3139,50.427406,-4.1064434,250398.4,60727.414,3611195.5
E02003123,3140,50.42806,-4.1287127,248819.02,60845.203,2753238.5
E02003124,3141,50.42474,-4.1489882,247368.5,60517.52,2765984.8
E02003125,3142,50.417107,-4.180275,245121.69,59733.6,3273822.2
E02003126,3143,50.41469,-4.101897,250681.28,59304.293,5082837.5
E02003127,3144,50.41058,-4.167881,245980.84,58982.355,1908845.9
E02003128,3145,50.410656,-4.14776,247410.48,58949.38,2074838.4
E02003129,3146,50.407127,-4.12851,248766.75,58517.633,2196421.8
E02003130,3147,50.402836,-4.186568,244628,58160.34,1875154
E02003131,3148,50.399513,-4.0973473,250956.84,57608.266,2717882.8
E02003132,3149,50.397816,-4.1515512,247099.81,57529.47,1869759.6
E02003133,3150,50.39574,-4.113655,249786.14,57221.688,1776612
E02003134,3151,50.39434,-4.159732,246507.3,57160.4,1931283.4
E02003135,3152,50.392784,-4.1826425,244874.1,57034.562,2629208
E02003136,3153,50.397808,-4.0613894,253506.62,57347.062,4232676.5
E02003137,3154,50.392548,-4.1279545,248759.84,56895.945,1950638.1
E02003138,3155,50.38689,-4.142567,247703.23,56296.89,1380460.1
E02003139,3156,50.391003,-4.0311003,255638.33,56531.445,1286648.6
E02003140,3157,50.386333,-4.066245,253126.12,56081.094,3680673.8
E02003141,3158,50.38326,-4.169273,245793.31,55947.895,826024.44
E02003142,3159,50.385223,-4.1029077,250516.81,56030.92,2363442
E02003143,3160,50.383312,-4.036834,255207.4,55687.8,1910677.1
E02003144,3161,50.381516,-4.134411,248265.78,55682.566,899747.7
E02003145,3162,50.38046,-4.158076,246580.19,55613.383,1212911.5
E02003146,3163,50.378365,-4.122214,249122.78,55307.35,828985.9
E02003147,3164,50.373272,-4.175515,245317.12,54850.926,2091986.4
E02003148,3165,50.371105,-4.1377296,247996.6,54531.965,1531692
E02003149,3166,50.369747,-4.1190195,249322.56,54342.848,1953208.8
E02003150,3167,50.368942,-4.154795,246776.28,54326.36,2267051
E02003151,3168,50.365124,-4.0659943,253078.45,53722.88,4683720
E02003152,3169,50.36498,-4.096477,250910.4,53767.293,7863308
E02003153,3170,50.352596,-4.0866723,251569,52371.434,2401927
E02003154,3171,50.495373,-3.5329032,291285.53,67286.16,1964135.1
E02003155,3172,50.496834,-3.5197027,292225,67429.29,4327934.5
E02003156,3173,50.48575,-3.5578184,289496.16,66252.96,4155225
E02003157,3174,50.478104,-3.539385,290786.06,65375.785,1599769.2
E02003158,3175,50.477192,-3.5164747,292409.34,65241.246,1172593.8
E02003159,3176,50.47235,-3.5205348,292110.28,64708.67,738948.8
E02003161,3177,50.46669,-3.5330274,291210.9,64097.42,1461750.8
E02003163,3178,50.46464,-3.5054865,293160.6,63829.797,4049399.8
E02003164,3179,50.450905,-3.5697305,288569.34,62397.23,2738376.2
E02003165,3180,50.439114,-3.5761013,288089.3,61095.645,1425462.6
E02003166,3181,50.43026,-3.6005857,286329.7,60148.508,11026860
E02003167,3182,50.435543,-3.5634046,288982.44,60679.547,1749449.4
E02003168,3183,50.422558,-3.5711565,288401.47,59247.62,3054826
E02003169,3184,50.396286,-3.5511482,289761.66,56297.08,9886978
E02003170,3185,50.3956,-3.5084038,292797.78,56158.254,3306388
E02003171,3186,50.38395,-3.5171368,292150.72,54875.67,2902051.5
E02003172,3187,50.770725,-1.8957443,407350.97,96785.08,2567309
E02003173,3188,50.765076,-1.9176375,405808,96155.03,2318808.8
E02003174,3189,50.761044,-1.8840511,408177.16,95709.59,2212450.5
E02003175,3190,50.76093,-1.851459,410475.7,95701.17,3149700.5
E02003176,3191,50.756363,-1.9150339,405992.72,95186.445,2159483.2
E02003177,3192,50.75661,-1.8700886,409162.7,95218.75,1430283.5
E02003178,3193,50.75156,-1.8974006,407237.16,94653.98,2008307.9
E02003179,3194,50.751804,-1.8349508,411642.16,94688.92,2648607.2
E02003180,3195,50.74629,-1.875833,408759.47,94070.03,1198079.9
E02003181,3196,50.7444,-1.8573139,410066.3,93862.58,1770409.4
E02003182,3197,50.74017,-1.8254544,412315.06,93396.73,3171558
E02003183,3198,50.734894,-1.8876241,407929.56,92801.94,2899231.8
E02003184,3199,50.735924,-1.8677392,409332.5,92918.55,1216996.5
E02003185,3200,50.73616,-1.8062923,413668.22,92954.45,1458755.6
E02003186,3201,50.736458,-1.8469442,410799.72,92980.8,1636256.6
E02003187,3202,50.726654,-1.8264284,412249.88,91894.06,1549155.6
E02003188,3203,50.725765,-1.8731521,408952.5,91788.26,1876540.5
E02003189,3204,50.72562,-1.808817,413493.1,91782.25,1442711.6
E02003190,3205,50.725636,-1.8408967,411229,91778.26,990612.5
E02003191,3206,50.723213,-1.7777841,415684.1,91520.48,4057327.8
E02003192,3207,50.72281,-1.8582859,410002.34,91461.76,1895173.1
E02003194,3208,50.77855,-1.9615945,402707.5,97650.445,14306830
E02003195,3209,50.76173,-1.9366761,404465.75,95781.836,3103325.2
E02003196,3210,50.76456,-1.9938778,400431.72,96094.58,6131458.5
E02003197,3211,50.752007,-1.9716207,402001.8,94698.87,3197951.8
E02003198,3212,50.74606,-1.961429,402721.03,94037.85,1918289.6
E02003199,3213,50.74371,-1.998249,400123.53,93775.88,3679050
E02003200,3214,50.743965,-1.9244281,405331.53,93807.15,2662394.2
E02003201,3215,50.73907,-1.9434571,403989.47,93261.68,2461970.5
E02003202,3216,50.73554,-1.9055748,406662.84,92871.57,2501194.8
E02003203,3217,50.732117,-1.9253082,405270.78,92489.58,1321601
E02003204,3218,50.732166,-1.9584262,402933.75,92493.51,2343337.2
E02003205,3219,50.732155,-1.9784381,401521.56,92491.32,2136644.8
E02003206,3220,50.719654,-1.9334241,404699.3,91103.31,2489642
E02003207,3221,50.722965,-2.0214558,398485.62,91469.88,3273845.2
E02003208,3222,50.719368,-1.9773842,401596.38,91069.69,2859843
E02003209,3223,50.716488,-2.002626,399814.62,90749.375,2130095
E02003210,3224,50.7151,-1.9472622,403722.9,90596.37,3111126.5
E02003211,3225,50.709427,-1.9202887,405627.72,89967.36,5124563
E02003212,3226,51.63548,-1.7018862,420629.78,192981.58,31177944
E02003214,3227,51.591602,-1.7820357,415097.9,188082.42,1438052
E02003215,3228,51.590378,-1.8028646,413655.53,187941.97,1461234.9
E02003216,3229,51.59159,-1.7615397,416517.62,188085.55,3095867
E02003217,3230,51.583946,-1.8068433,413381.8,187226.36,1269127
E02003218,3231,51.580997,-1.7865523,414788.5,186902.22,1419285.6
E02003219,3232,51.57838,-1.7147849,419761.97,186628.11,97656670
E02003220,3233,51.581207,-1.7447263,417686.28,186934.75,5545515.5
E02003221,3234,51.574856,-1.7730529,415725.9,186222.06,2004247.9
E02003222,3235,51.573566,-1.8341886,411489.94,186067.25,1649675.2
E02003223,3236,51.570206,-1.8038577,413592.75,185698.84,4810184
E02003224,3237,51.566296,-1.7327675,418520.9,185279.6,1909005.4
E02003225,3238,51.564983,-1.8239309,412203.06,185114.38,2882494
E02003226,3239,51.562527,-1.7848389,414913.25,184848.7,943200
E02003227,3240,51.561466,-1.7534758,417087.5,184737.27,1157592.6
E02003228,3241,51.56225,-1.7667669,416165.97,184821.19,1848116.1
E02003229,3242,51.55869,-1.8456224,410701.12,184410.98,1814984.8
E02003230,3243,51.55698,-1.7822161,415096.88,184232.31,992807.9
E02003231,3244,51.553448,-1.747821,417482.53,183847.19,1390930.6
E02003232,3245,51.551037,-1.7930243,414349.53,183569.14,2229467
E02003233,3246,51.550625,-1.8330579,411574.12,183516.36,2701642
E02003234,3247,51.5521,-1.7299198,418724.1,183701.64,2943267.2
E02003235,3248,51.542484,-1.7652923,416275.22,182623.72,5511890
E02003236,3249,51.515606,-1.7782569,415385.28,179632.03,45691536
E02003237,3250,52.646873,-0.3110618,514254.28,306761.75,25840446
